Unnamed: 0,car_name,brand,model,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price
18501.0,Maruti Ciaz,Maruti,Ciaz,4.0,44771.0,Dealer,Petrol,Manual,28.09,1373.0,91.1,5.0,
18502.0,Skoda Rapid,Skoda,Rapid,8.0,42605.0,Dealer,Petrol,Manual,15.0,1598.0,103.5,5.0,520000.0
18503.0,Hyundai i20,Hyundai,i20,5.0,50000.0,Dealer,Petrol,Manual,18.6,1197.0,81.83,5.0,530000.0
18504.0,Tata Hexa,Tata,Hexa,4.0,60000.0,Individual,Diesel,Automatic,17.6,2179.0,153.86,7.0,1350000.0
,Maruti Swift,Maruti,Swift,11.0,78000.0,Dealer,Diesel,Manual,28.4,1248.0,74.0,5.0,255000.0
18506.0,Mahindra Scorpio,Mahindra,Scorpio,7.0,98000.0,Dealer,Diesel,Manual,12.05,2179.0,120.0,8.0,745000.0
18507.0,Toyota Innova,Toyota,Innova,7.0,146000.0,Individual,Diesel,Manual,12.99,2494.0,100.6,7.0,
18508.0,Toyota Camry,Toyota,Camry,6.0,64000.0,Dealer,Electric,Automatic,19.16,2494.0,157.7,5.0,1699000.0
,Maruti Swift,Maruti,Swift,5.0,100000.0,Individual,Diesel,Manual,25.2,1248.0,74.0,5.0,600000.0
18510.0,Hyundai i20,Hyundai,i20,7.0,69000.0,Dealer,Diesel,Manual,22.54,1396.0,88.73,5.0,599000.0
18511.0,Honda Amaze,Honda,Amaze,5.0,30685.0,Dealer,Diesel,Manual,24.7,1498.0,98.63,5.0,725000.0
18513.0,Hyundai Verna,Hyundai,Verna,7.0,10000.0,Individual,Petrol,Manual,17.43,1396.0,105.5,5.0,600000.0
,,Maruti,Swift Dzire,9.0,170000.0,Individual,Diesel,Manual,19.3,1248.0,73.9,5.0,450000.0
,Maruti Ciaz,Maruti,Ciaz,5.0,62563.0,Dealer,Diesel,Manual,28.09,1248.0,88.5,5.0,750000.0
18516.0,Hyundai i20,Hyundai,i20,4.0,49000.0,Dealer,Petrol,Manual,18.6,1197.0,81.83,5.0,664000.0
18517.0,Jaguar XF,Jaguar,XF,6.0,,Dealer,Diesel,Automatic,19.33,1999.0,177.0,5.0,2700000.0
18520.0,Toyota Innova,Toyota,Innova,,129238.0,Dealer,Diesel,Manual,12.8,2494.0,102.0,7.0,925000.0
18521.0,Maruti Swift Dzire,Maruti,Swift Dzire,3.0,120000.0,Individual,Diesel,Manual,28.4,1248.0,74.02,5.0,600000.0
,Maruti Swift,Maruti,Swift,12.0,98206.0,Dealer,Diesel,Manual,17.8,1248.0,75.0,5.0,335000.0
18523.0,Maruti Vitara,Maruti,Vitara,4.0,22000.0,Dealer,Diesel,Manual,24.3,1248.0,88.5,5.0,955000.0
18524.0,Jeep Compass,Jeep,Compass,4.0,59500.0,Dealer,Diesel,Manual,17.1,1956.0,170.0,5.0,
18525.0,Hyundai Elantra,Hyundai,Elantra,9.0,78000.0,Dealer,Diesel,Automatic,19.5,1582.0,126.24,5.0,745000.0
,BMW X3,BMW,X3,7.0,65000.0,Dealer,Diesel,Automatic,,1995.0,187.7,5.0,1725000.0
18528.0,Ford Ecosport,Ford,Ecosport,,32387.0,Dealer,Diesel,Manual,22.77,1498.0,98.59,5.0,965000.0
,Maruti Swift,Maruti,,,80000.0,Individual,Diesel,Manual,22.9,1248.0,74.0,5.0,350000.0
18530.0,Maruti Swift Dzire,Maruti,Swift Dzire,8.0,45000.0,Dealer,Diesel,Manual,28.4,1248.0,74.02,5.0,625000.0
,Maruti Ciaz,Maruti,Ciaz,2.0,10000.0,Dealer,Petrol,Automatic,20.28,1462.0,103.25,5.0,910000.0
,BMW X5,BMW,X5,5.0,48000.0,Dealer,Diesel,Automatic,15.97,2993.0,258.0,5.0,4495000.0
18533.0,Ford Ecosport,Ford,Ecosport,,40000.0,Dealer,Petrol,Automatic,15.63,1499.0,110.4,,775000.0
18535.0,Maruti Wagon R,Maruti,Wagon R,,63000.0,Dealer,Petrol,Manual,21.79,998.0,67.05,5.0,330000.0
18536.0,Hyundai Verna,Hyundai,Verna,6.0,28789.0,Dealer,Petrol,Manual,17.01,1591.0,,5.0,625000.0
,Maruti Ciaz,Maruti,Ciaz,6.0,45000.0,Dealer,Petrol,Manual,20.73,1373.0,91.1,5.0,540000.0
18538.0,Hyundai Verna,Hyundai,Verna,8.0,60000.0,Individual,Petrol,Manual,17.01,,121.3,5.0,
18539.0,Renault KWID,Renault,KWID,,36628.0,Dealer,Petrol,Manual,23.01,999.0,67.0,5.0,420000.0
,Renault Duster,,Duster,9.0,103500.0,Dealer,Diesel,Manual,19.01,1461.0,108.45,5.0,475000.0
18541.0,Maruti Swift,,Swift,7.0,53800.0,,Diesel,Manual,25.2,1248.0,74.0,5.0,585000.0
18542.0,Skoda Superb,Skoda,Superb,,59000.0,Dealer,Diesel,Automatic,17.2,1968.0,138.03,5.0,1250000.0
,Honda City,Honda,City,12.0,61000.0,Dealer,Petrol,Automatic,16.8,1497.0,118.0,5.0,310000.0
18544.0,Audi A4,Audi,A4,9.0,80000.0,Dealer,Diesel,Automatic,16.55,1968.0,140.0,5.0,1475000.0
18546.0,BMW 5,BMW,5,8.0,72000.0,Individual,Diesel,Automatic,17.09,1995.0,218.0,5.0,2000000.0
18547.0,Hyundai Grand,Hyundai,Grand,6.0,21000.0,Dealer,Petrol,,18.9,1197.0,82.0,5.0,505000.0
18548.0,Hyundai Elantra,Hyundai,Elantra,7.0,77000.0,Dealer,Diesel,Automatic,19.5,1582.0,126.24,5.0,795000.0
18549.0,Maruti Baleno,Maruti,Baleno,,26000.0,Dealer,,Manual,21.4,1197.0,83.1,5.0,785000.0
18551.0,Maruti Swift Dzire,Maruti,Swift Dzire,7.0,60000.0,Individual,Petrol,Manual,19.1,1197.0,85.8,5.0,560000.0
,Hyundai i20,Hyundai,i20,11.0,120000.0,Individual,Petrol,Manual,17.0,1197.0,80.0,5.0,325000.0
18554.0,Ford Figo,Ford,Figo,10.0,35000.0,Individual,Petrol,Manual,15.6,1196.0,70.0,5.0,175000.0
18555.0,Maruti Alto,Maruti,Alto,15.0,110000.0,Individual,Petrol,Manual,19.7,796.0,46.3,5.0,125000.0
18556.0,Hyundai Creta,Hyundai,Creta,6.0,40000.0,Dealer,Diesel,Manual,21.38,1396.0,88.7,5.0,
18557.0,Ford Ecosport,Ford,Ecosport,6.0,,Dealer,Diesel,Manual,22.77,1498.0,98.59,5.0,745000.0
18559.0,Hyundai i20,Hyundai,i20,4.0,52000.0,,Diesel,Manual,22.54,1396.0,88.73,5.0,550000.0
,,Toyota,Innova,11.0,120000.0,Individual,Diesel,Manual,12.8,2494.0,102.0,8.0,500000.0
18562.0,Ford Figo,Ford,Figo,,70000.0,Individual,Diesel,Manual,20.0,1399.0,68.0,5.0,225000.0
,Maruti Celerio,Maruti,Celerio,6.0,40000.0,Dealer,Petrol,Manual,21.63,998.0,67.04,5.0,335000.0
,Ford Ecosport,Ford,Ecosport,5.0,66000.0,Individual,Diesel,Manual,22.77,1498.0,98.59,5.0,800000.0
18567.0,Maruti Eeco,Maruti,Eeco,5.0,37000.0,,CNG,Manual,15.1,1196.0,73.0,5.0,285000.0
18568.0,Maruti Wagon R,Maruti,Wagon R,4.0,16000.0,Individual,Petrol,Manual,20.51,998.0,67.04,5.0,425000.0
18570.0,Mahindra XUV500,Mahindra,XUV500,6.0,140000.0,Dealer,Diesel,Manual,16.0,2179.0,140.0,7.0,1050000.0
18571.0,Maruti Swift,Maruti,Swift,9.0,40000.0,,Diesel,Manual,22.9,1248.0,74.0,5.0,430000.0
,Maruti Wagon R,Maruti,Wagon R,,65000.0,Dealer,Petrol,Automatic,21.79,998.0,67.05,5.0,550000.0
18573.0,BMW 7,BMW,7,14.0,85000.0,Dealer,Diesel,Automatic,16.46,2993.0,258.0,5.0,1050000.0
,Hyundai i20,Hyundai,,7.0,40000.0,Dealer,Petrol,Automatic,15.0,1396.0,98.6,5.0,540000.0
18577.0,Maruti Ciaz,Maruti,Ciaz,6.0,130000.0,Individual,Diesel,Manual,28.09,1248.0,88.5,5.0,750000.0
,Toyota Innova,Toyota,Innova,,66000.0,Dealer,Diesel,Manual,12.8,2494.0,102.0,7.0,750000.0
18579.0,Volkswagen Polo,Volkswagen,Polo,9.0,55252.0,Dealer,Diesel,Manual,22.07,,73.9,5.0,375000.0
18580.0,Maruti Ciaz,Maruti,Ciaz,5.0,80000.0,Dealer,Diesel,Manual,28.09,1248.0,88.5,5.0,720000.0
18581.0,Ford Ecosport,Ford,Ecosport,5.0,76000.0,Individual,Diesel,Manual,22.77,1498.0,98.59,5.0,725000.0
18582.0,Renault Duster,Renault,Duster,5.0,40000.0,Individual,Diesel,Manual,19.87,1461.0,83.8,5.0,575000.0
18584.0,Hyundai Grand,Hyundai,Grand,6.0,16560.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,340000.0
18586.0,Honda City,Honda,City,6.0,,Individual,Diesel,Manual,25.1,1498.0,98.6,5.0,650000.0
,Maruti Swift,Maruti,Swift,13.0,110000.0,Individual,Diesel,Manual,17.8,1248.0,75.0,5.0,125000.0
18588.0,Maruti Swift,Maruti,Swift,9.0,,Individual,Petrol,Manual,18.6,1197.0,85.8,5.0,400000.0
18589.0,Hyundai i20,Hyundai,i20,3.0,25000.0,Individual,Petrol,Manual,18.6,1197.0,81.83,5.0,770000.0
18590.0,Maruti Swift Dzire,Maruti,Swift Dzire,7.0,90000.0,Dealer,Diesel,Manual,19.3,1248.0,73.9,5.0,410000.0
18592.0,BMW 3,BMW,3,7.0,118000.0,Dealer,Diesel,Automatic,19.62,1995.0,187.74,5.0,2000000.0
,Hyundai Elantra,Hyundai,Elantra,8.0,77000.0,Individual,Diesel,Manual,22.7,1582.0,126.24,5.0,600000.0
18596.0,Volkswagen Polo,Volkswagen,Polo,2.0,45000.0,Dealer,Petrol,Manual,17.74,,75.1,5.0,650000.0
18597.0,Hyundai Creta,Hyundai,Creta,6.0,79828.0,Dealer,Diesel,Automatic,17.01,1582.0,126.2,5.0,1060000.0
18598.0,Maruti Baleno,Maruti,Baleno,2.0,7801.0,Dealer,Petrol,Manual,,1197.0,81.8,5.0,800000.0
18600.0,Honda WR-V,Honda,WR-V,4.0,33456.0,Dealer,Diesel,Manual,25.5,1498.0,98.6,5.0,850000.0
18601.0,Honda City,Honda,City,,87000.0,Dealer,Diesel,Manual,26.0,1498.0,98.6,5.0,525000.0
18602.0,Maruti Swift,Maruti,Swift,8.0,68000.0,Dealer,Diesel,Manual,17.8,1248.0,75.0,5.0,395000.0
,Maruti Swift,Maruti,Swift,10.0,22000.0,Dealer,Diesel,Manual,28.4,1248.0,74.0,5.0,425000.0
18604.0,Skoda Rapid,Skoda,,4.0,105000.0,Dealer,Diesel,Automatic,21.72,1498.0,108.6,5.0,875000.0
18605.0,Mahindra XUV500,Mahindra,XUV500,5.0,46100.0,Individual,Diesel,Manual,16.0,2179.0,140.0,7.0,1050000.0
,Renault KWID,Renault,,3.0,16000.0,Dealer,Petrol,Automatic,24.04,999.0,67.0,,465000.0
18607.0,Renault KWID,Renault,KWID,1.0,10000.0,Individual,Petrol,Manual,23.01,999.0,67.0,5.0,470000.0
18608.0,Maruti Baleno,Maruti,Baleno,3.0,10001.0,Dealer,Petrol,Automatic,21.4,1197.0,,5.0,759000.0
18609.0,Hyundai Santro,Hyundai,Santro,10.0,49000.0,Dealer,Petrol,Manual,17.92,1086.0,62.1,5.0,195000.0
,Maruti Ertiga,Maruti,Ertiga,6.0,94000.0,,Diesel,Manual,25.47,1248.0,88.5,7.0,699000.0
18611.0,Maruti Baleno,Maruti,Baleno,5.0,26208.0,Dealer,Petrol,Manual,21.01,1197.0,81.8,5.0,575000.0
,BMW 6,BMW,6,3.0,11000.0,,Diesel,Automatic,17.09,2993.0,261.4,4.0,5600000.0
,Honda Amaze,Honda,Amaze,3.0,78000.0,Dealer,Diesel,Manual,24.7,1498.0,98.63,5.0,600000.0
18614.0,Maruti Alto,Maruti,Alto,9.0,52000.0,Dealer,Petrol,Manual,24.7,796.0,47.3,5.0,195000.0
18616.0,Maruti Ertiga,Maruti,Ertiga,,75000.0,Dealer,Diesel,,25.47,1248.0,88.5,7.0,650000.0
18617.0,Hyundai Grand,Hyundai,Grand,,,Individual,Petrol,Automatic,18.9,1197.0,81.86,5.0,440000.0
18618.0,Maruti Celerio,Maruti,Celerio,6.0,52000.0,Dealer,Petrol,Automatic,23.1,998.0,67.04,5.0,450000.0
18619.0,Toyota Fortuner,Toyota,Fortuner,10.0,158000.0,Dealer,Diesel,Manual,11.5,2982.0,171.0,7.0,1050000.0
,Maruti Vitara,Maruti,Vitara,,20000.0,Dealer,Diesel,Manual,24.3,1248.0,88.5,5.0,850000.0
18624.0,Maruti Ciaz,Maruti,Ciaz,6.0,41348.0,Dealer,Diesel,Manual,26.21,1248.0,88.5,5.0,650000.0
18625.0,Volkswagen Polo,Volkswagen,Polo,5.0,49000.0,Dealer,,Manual,16.2,1199.0,74.0,5.0,575000.0
18626.0,Tata Tiago,Tata,Tiago,4.0,25000.0,Individual,Petrol,Automatic,23.84,1199.0,83.83,5.0,520000.0
18627.0,BMW 3,BMW,3,7.0,88000.0,,Diesel,,18.88,1995.0,184.0,5.0,2250000.0
18628.0,,BMW,5,4.0,32000.0,Dealer,Diesel,Automatic,22.48,1995.0,187.74,5.0,3150000.0
18629.0,Maruti Vitara,,Vitara,5.0,20000.0,Individual,Diesel,Manual,24.3,1248.0,,5.0,900000.0
18630.0,Honda Jazz,Honda,Jazz,3.0,15000.0,Dealer,Diesel,Manual,27.3,1498.0,98.6,5.0,700000.0
18631.0,Maruti Swift,Maruti,Swift,3.0,18600.0,Individual,Petrol,Manual,,1197.0,81.8,5.0,520000.0
18632.0,Audi A4,Audi,A4,9.0,85250.0,Dealer,Diesel,Automatic,16.55,1968.0,140.0,5.0,1295000.0
18633.0,Maruti Baleno,Maruti,Baleno,3.0,60000.0,Individual,Petrol,Manual,21.4,,83.1,5.0,710000.0
,Land Rover Rover,Land Rover,Rover,7.0,61000.0,Dealer,Diesel,Automatic,12.65,2993.0,296.0,5.0,5700000.0
18635.0,Volkswagen Polo,Volkswagen,Polo,,26000.0,Dealer,Petrol,Manual,16.47,1198.0,74.0,5.0,680000.0
,Volkswagen Polo,Volkswagen,Polo,,72000.0,Dealer,Diesel,Manual,20.14,1498.0,88.0,5.0,650000.0
,Hyundai Verna,,Verna,,72600.0,Individual,Petrol,Manual,17.01,1591.0,121.4,5.0,525000.0
18638.0,Renault KWID,Renault,KWID,5.0,14183.0,Dealer,Petrol,Manual,22.3,799.0,53.26,5.0,395000.0
,Maruti Swift,Maruti,Swift,7.0,14800.0,Dealer,Petrol,Manual,21.21,1197.0,81.8,5.0,495000.0
18642.0,BMW 5,BMW,5,1.0,15000.0,Dealer,Diesel,Automatic,18.59,2993.0,261.49,,5400000.0
18643.0,Hyundai i10,Hyundai,i10,11.0,90000.0,Individual,Petrol,Manual,20.36,,78.9,5.0,150000.0
18644.0,Jaguar XF,Jaguar,XF,9.0,105000.0,Dealer,Diesel,Automatic,14.74,2993.0,270.9,5.0,1900000.0
,Honda City,Honda,City,5.0,77694.0,Dealer,Petrol,Manual,17.8,1497.0,117.3,5.0,795000.0
,Toyota Fortuner,Toyota,Fortuner,5.0,32000.0,Dealer,Diesel,Manual,14.24,2755.0,174.5,7.0,2600000.0
,Honda Civic,Honda,,12.0,76000.0,Dealer,Petrol,Automatic,13.9,1799.0,130.2,5.0,325000.0
18651.0,Honda Amaze,Honda,Amaze,3.0,60000.0,Individual,Diesel,Manual,25.8,1498.0,,5.0,
18652.0,Skoda Rapid,Skoda,Rapid,3.0,17000.0,Dealer,Petrol,Manual,15.0,1598.0,103.5,5.0,775000.0
18654.0,Maruti Wagon R,Maruti,Wagon R,10.0,90000.0,Individual,CNG,Manual,26.2,998.0,58.2,5.0,280000.0
,Audi A6,Audi,A6,,35000.0,Dealer,Diesel,Automatic,18.53,1968.0,187.74,5.0,3125000.0
,Maruti Ertiga,Maruti,Ertiga,,57000.0,Dealer,Diesel,Manual,,1248.0,,7.0,590000.0
,Honda Civic,Honda,Civic,13.0,90000.0,Individual,Petrol,Automatic,12.9,1799.0,130.0,5.0,
18658.0,Mahindra Bolero,Mahindra,Bolero,10.0,75000.0,Dealer,Diesel,Manual,13.6,2523.0,63.0,7.0,350000.0
,Hyundai Creta,Hyundai,Creta,6.0,59000.0,Dealer,Diesel,Manual,20.5,1582.0,126.2,5.0,790000.0
18661.0,Maruti Wagon R,Maruti,Wagon R,12.0,26000.0,Individual,Petrol,Manual,18.9,998.0,67.1,5.0,150000.0
18663.0,Hyundai Santro,Hyundai,Santro,14.0,44000.0,Dealer,,Manual,17.92,1086.0,62.1,5.0,245000.0
18665.0,Hyundai Verna,Hyundai,Verna,2.0,28000.0,Individual,Diesel,Manual,22.0,1582.0,126.2,5.0,1080000.0
18667.0,Maruti Swift,Maruti,Swift,,19000.0,Dealer,Petrol,Manual,20.4,1197.0,81.8,5.0,625000.0
18668.0,Land Rover Rover,Land Rover,Rover,8.0,51000.0,Dealer,Diesel,Automatic,12.7,2179.0,187.7,5.0,4900000.0
18669.0,Maruti Swift Dzire,Maruti,Swift Dzire,9.0,112000.0,Individual,Diesel,Manual,23.4,1248.0,74.0,5.0,550000.0
,Maruti Vitara,Maruti,Vitara,4.0,61000.0,Dealer,Diesel,Manual,24.3,1248.0,88.5,,945000.0
,Maruti Ciaz,Maruti,Ciaz,5.0,60000.0,Dealer,Diesel,Manual,28.09,1248.0,88.5,5.0,730000.0
18672.0,Maruti Baleno,Maruti,Baleno,3.0,15000.0,Dealer,Petrol,Automatic,21.4,1197.0,83.1,5.0,775000.0
18673.0,Hyundai Grand,Hyundai,Grand,7.0,24000.0,Dealer,Petrol,Automatic,18.9,1197.0,81.86,5.0,455000.0
18674.0,Toyota Innova,Toyota,Innova,4.0,43000.0,Individual,Diesel,Manual,13.68,2393.0,147.8,7.0,1375000.0
,Hyundai i20,Hyundai,i20,4.0,34004.0,Dealer,Petrol,Manual,18.6,1197.0,81.83,5.0,690000.0
,Toyota Yaris,Toyota,Yaris,3.0,17000.0,Dealer,Petrol,Manual,17.18,1496.0,105.94,5.0,1025000.0
18678.0,Hyundai Grand,Hyundai,Grand,6.0,19526.0,Dealer,Petrol,Manual,18.9,,81.86,5.0,540000.0
,Toyota Innova,Toyota,Innova,11.0,195000.0,Individual,Diesel,Manual,12.8,2494.0,102.0,8.0,480000.0
18680.0,Maruti Swift Dzire,Maruti,Swift Dzire,,14506.0,Dealer,Petrol,Automatic,22.0,1197.0,81.8,5.0,765000.0
18681.0,Maruti Baleno,Maruti,Baleno,2.0,25000.0,Individual,Petrol,Manual,21.4,1197.0,83.1,5.0,736000.0
18682.0,Maruti Wagon R,Maruti,Wagon R,7.0,70000.0,Individual,Petrol,,20.51,998.0,67.04,5.0,325000.0
18685.0,Volkswagen Polo,Volkswagen,Polo,10.0,63000.0,Dealer,Petrol,Manual,16.47,1198.0,73.9,5.0,250000.0
18686.0,Maruti Swift Dzire,Maruti,Swift Dzire,5.0,63581.0,Dealer,Petrol,Manual,20.85,1197.0,83.14,5.0,575000.0
18687.0,Renault KWID,Renault,KWID,3.0,25000.0,Individual,Petrol,Manual,25.17,799.0,53.3,5.0,330000.0
18689.0,Hyundai i10,Hyundai,i10,11.0,100000.0,Dealer,Petrol,Manual,20.36,1197.0,78.9,5.0,170000.0
18690.0,Skoda Rapid,Skoda,Rapid,,85500.0,Individual,Diesel,Manual,20.5,1598.0,103.5,5.0,270000.0
18691.0,Volkswagen Polo,Volkswagen,Polo,5.0,,Dealer,Petrol,Automatic,17.21,1197.0,,5.0,725000.0
18692.0,Maruti Ertiga,Maruti,Ertiga,6.0,35020.0,Dealer,Diesel,Manual,24.2,1498.0,93.87,7.0,740000.0
,Hyundai i10,Hyundai,i10,,68000.0,Dealer,Petrol,Automatic,16.95,1197.0,78.9,5.0,325000.0
18694.0,Hyundai Grand,,Grand,2.0,10000.0,Individual,Petrol,Manual,18.9,1197.0,81.86,5.0,540000.0
18695.0,Maruti Wagon R,Maruti,Wagon R,12.0,20000.0,Individual,,Manual,18.9,1061.0,,5.0,200000.0
18696.0,,Maruti,Ignis,3.0,10503.0,Trustmark Dealer,Petrol,Automatic,20.89,,81.8,5.0,535000.0
18697.0,Honda City,Honda,City,4.0,12729.0,Dealer,Petrol,Manual,17.14,1497.0,117.6,5.0,
18698.0,Mahindra KUV,Mahindra,KUV,5.0,72643.0,,,Manual,25.32,1198.0,77.0,5.0,475000.0
18699.0,Maruti Wagon R,Maruti,Wagon R,6.0,25000.0,Individual,Petrol,Manual,20.51,998.0,67.06,5.0,375000.0
,Honda City,Honda,City,15.0,89000.0,Dealer,Petrol,Manual,17.7,1497.0,78.0,5.0,135000.0
18701.0,Hyundai Creta,Hyundai,Creta,,7900.0,,Petrol,Manual,15.29,1591.0,121.3,5.0,1175000.0
18702.0,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,4.0,45425.0,Dealer,Diesel,,19.27,2143.0,167.62,5.0,3375000.0
18703.0,Volkswagen Polo,Volkswagen,Polo,6.0,95000.0,Dealer,Diesel,Manual,20.14,1498.0,88.8,5.0,555000.0
18704.0,Hyundai Verna,Hyundai,Verna,9.0,100000.0,Individual,Diesel,Manual,22.32,1582.0,126.3,5.0,400000.0
18705.0,Hyundai Grand,Hyundai,Grand,2.0,10000.0,Individual,Petrol,Manual,18.9,1197.0,81.86,5.0,530000.0
,Maruti Alto,Maruti,Alto,9.0,25000.0,Individual,Petrol,Manual,20.92,998.0,67.1,,270000.0
18707.0,Volkswagen Vento,Volkswagen,Vento,8.0,110000.0,Individual,Diesel,Manual,20.54,1598.0,103.6,5.0,350000.0
,Honda Jazz,Honda,Jazz,4.0,30000.0,Dealer,Petrol,Manual,18.7,1199.0,88.7,5.0,550000.0
,Audi A8,Audi,A8,11.0,30000.0,Dealer,Petrol,Automatic,8.5,4163.0,349.5,5.0,2200000.0
18711.0,Maruti Ertiga,Maruti,Ertiga,4.0,63000.0,Individual,Diesel,Manual,24.52,1248.0,88.5,7.0,750000.0
18713.0,Renault Duster,Renault,Duster,5.0,43811.0,Dealer,Diesel,Manual,19.87,1461.0,83.8,,890000.0
18714.0,Hyundai i20,Hyundai,i20,6.0,56490.0,,Diesel,Manual,22.54,1396.0,88.73,5.0,525000.0
18715.0,Maruti Alto,Maruti,Alto,7.0,19000.0,Dealer,Petrol,Manual,22.74,796.0,47.3,5.0,325000.0
18716.0,Hyundai i20,Hyundai,i20,11.0,100000.0,Individual,Petrol,Manual,17.0,1197.0,80.0,5.0,200000.0
18717.0,Volkswagen Polo,Volkswagen,Polo,7.0,78000.0,Dealer,Diesel,Manual,20.14,1498.0,88.8,5.0,450000.0
,Honda City,Honda,City,9.0,58000.0,,Petrol,Manual,17.0,1497.0,118.0,5.0,575000.0
,Maruti Wagon R,Maruti,Wagon R,,,Individual,Petrol,Manual,18.9,1061.0,67.0,5.0,134000.0
18725.0,Hyundai Grand,Hyundai,Grand,5.0,27471.0,Dealer,Petrol,Automatic,18.9,1197.0,82.0,5.0,480000.0
,Toyota Innova,Toyota,Innova,8.0,75000.0,Dealer,Diesel,Manual,12.8,2494.0,102.0,7.0,650000.0
18728.0,Volkswagen Polo,Volkswagen,Polo,9.0,104233.0,Dealer,Diesel,Manual,22.07,1199.0,73.9,5.0,380000.0
,Maruti Ertiga,Maruti,Ertiga,7.0,51000.0,Dealer,Petrol,Manual,16.02,1373.0,93.7,7.0,625000.0
,Hyundai i10,Hyundai,i10,8.0,71236.0,Dealer,Petrol,Manual,,1197.0,78.9,5.0,310000.0
18735.0,Maruti Ciaz,Maruti,Ciaz,3.0,21052.0,Trustmark Dealer,Petrol,Automatic,19.12,1373.0,91.1,5.0,885000.0
,Volkswagen Vento,Volkswagen,Vento,7.0,68000.0,Individual,Petrol,Manual,15.04,1598.0,103.2,5.0,440000.0
18737.0,Maruti Wagon R,Maruti,Wagon R,3.0,40000.0,,Petrol,Manual,20.51,998.0,67.04,5.0,430000.0
18738.0,Maruti Vitara,Maruti,Vitara,5.0,90000.0,Individual,Diesel,Manual,24.3,1248.0,88.5,,735000.0
18739.0,ISUZU MUX,ISUZU,MUX,4.0,47000.0,Dealer,Diesel,Automatic,13.8,2999.0,175.0,7.0,1900000.0
18740.0,Hyundai Grand,Hyundai,,4.0,9687.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,560000.0
18741.0,Maruti Swift Dzire,Maruti,Swift Dzire,,80000.0,Individual,Diesel,Manual,23.4,1248.0,74.0,5.0,400000.0
,Maruti Celerio,Maruti,Celerio,5.0,25000.0,Individual,Petrol,Automatic,23.1,998.0,67.04,5.0,480000.0
18743.0,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,5.0,44000.0,Dealer,Diesel,Automatic,19.27,2143.0,167.62,5.0,2675000.0
18744.0,Tata Nexon,Tata,Nexon,2.0,20000.0,Individual,Petrol,Manual,17.0,1198.0,108.5,5.0,675000.0
18745.0,Maruti Swift Dzire,Maruti,Swift Dzire,5.0,50000.0,Dealer,Diesel,Manual,26.59,1248.0,74.0,5.0,655000.0
,Volkswagen Vento,Volkswagen,Vento,9.0,56527.0,Dealer,Petrol,Manual,15.04,1598.0,103.6,5.0,500000.0
,Maruti Dzire VXI,Maruti,Dzire VXI,,10000.0,Individual,Petrol,Manual,23.26,1197.0,88.5,5.0,550000.0
18750.0,Honda City,Honda,City,5.0,56210.0,Dealer,Petrol,Manual,17.8,1497.0,117.3,5.0,715000.0
18753.0,Maruti Alto,Maruti,Alto,12.0,80000.0,Individual,Petrol,Manual,19.7,796.0,46.3,5.0,215000.0
18754.0,Toyota Yaris,Toyota,Yaris,3.0,17000.0,Dealer,,Manual,17.18,1496.0,105.94,5.0,1000000.0
,Honda Jazz,Honda,Jazz,9.0,57000.0,Dealer,Petrol,Manual,,1198.0,88.8,5.0,325000.0
18758.0,Ford Ecosport,Ford,Ecosport,3.0,30000.0,Individual,Diesel,Manual,23.0,1498.0,98.96,5.0,765000.0
18759.0,Volkswagen Polo,Volkswagen,Polo,3.0,36000.0,Dealer,Diesel,Manual,20.14,1498.0,88.0,5.0,790000.0
18760.0,Hyundai i20,Hyundai,i20,2.0,16000.0,Dealer,Petrol,Manual,18.6,,81.83,5.0,660000.0
18761.0,Mercedes-Benz E-Class,Mercedes-Benz,E-Class,15.0,78000.0,Dealer,Petrol,Automatic,10.5,1796.0,157.7,5.0,500000.0
18762.0,Maruti Swift Dzire,Maruti,Swift Dzire,4.0,35000.0,Dealer,Diesel,Automatic,28.4,1248.0,74.0,5.0,825000.0
18763.0,Renault Duster,Renault,Duster,4.0,40000.0,Individual,Petrol,Automatic,14.99,1498.0,104.5,5.0,900000.0
,Honda Amaze,Honda,Amaze,8.0,28802.0,Dealer,Petrol,,15.5,1198.0,86.7,5.0,450000.0
18765.0,Hyundai i10,Hyundai,i10,11.0,40685.0,Dealer,Petrol,Manual,20.36,1197.0,78.9,5.0,270000.0
18766.0,Honda Jazz,Honda,Jazz,6.0,55937.0,Dealer,,Manual,18.7,1199.0,88.7,5.0,635000.0
18767.0,Skoda Superb,Skoda,Superb,9.0,81131.0,Dealer,Diesel,,,1968.0,138.1,5.0,630000.0
18768.0,Honda CR-V,Honda,CR-V,17.0,87000.0,Dealer,Petrol,Automatic,13.7,1997.0,153.86,5.0,450000.0
18769.0,Maruti Celerio,Maruti,Celerio,5.0,40775.0,Dealer,Petrol,Manual,23.1,998.0,67.04,5.0,445000.0
18770.0,Audi A6,Audi,A6,,45000.0,,Diesel,Automatic,17.68,1968.0,174.33,5.0,1390000.0
